Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Prr18,45.2151477585331,0.35123063106674923,0.42656179885514905,0.8233991698492893,0.410281034994,0.946419634373606
Fbxo10,742.3656418866717,0.3506707262364346,0.09297171947694738,3.7717999431363047,1.620741802964318e-4,0.005154991976749321
Ubap1l,26.916332700543904,0.3503037025884413,0.3940611455804501,0.8889577328727645,0.3740257959646178,0.9261649793703151
2810408I11Rik,103.14044350965251,0.35004187405187753,0.23431812699857396,1.493874496760585,0.13520842542563175,0.6658174948405408
4921507P07Rik,134.0261402373345,0.35000074122067976,0.18869212238034153,1.8548773356589465,0.06361374514979504,0.45859228166951954
Ccdc63,4.419158313203682,0.3495717151377533,1.0698197083564998,0.32675759514168934,0.7438512345118609,0.9997848138857074
Msh5,520.1470816375241,0.349509028916583,0.14223513951589695,2.457262179417485,0.014000047189201165,0.180250607560965
Sorbs3,283.58548045926403,0.34923717450481595,0.17169204954948664,2.0340905442109922,0.04194246717668357,0.3608299893609654
Itsn1,350.83286932270886,0.3489586967327028,0.12653491680825452,2.757805557034503,0.005819080016364179,0.09553201450445908
Mir7237,13.711567979093774,0.3489418478160363,0.5010774924078691,0.6963830008393256,0.4861890059396756,0.9700887209054403
Carns1,11023.066748722853,0.34863115494978314,0.19883773789407427,1.75334500705046,0.07954280441366596,0.5147008144460881
Sele,87.71718762425814,0.34840715463675626,0.23021453781386642,1.5134020550798195,0.13017756331249225,0.6549381723296281
Tmem154,3248.955192649144,0.348325499666398,0.14661920847885251,2.375715319160507,0.01751497007437971,0.21241138707945326
Clybl,561.6166780792568,0.3482748239369686,0.15044239635415504,2.315004495920805,0.020612686023891272,0.2369828535376735
Col23a1,1004.6264102505344,0.34760074358326204,0.13282038532196158,2.61707374768312,0.00886871779033231,0.13100960523675567
Akap5,108.32772174832202,0.34718262389404847,0.3350271860060275,1.036281944856267,0.3000706268348665,0.8867089971198119
Trim66,38.412476637921465,0.34648381463668015,0.3281480938458488,1.055876359286258,0.29102470611590264,0.8789776120849456
Lpin2,2900.8746977591595,0.34631964234662094,0.15776130812906464,2.1952127961774797,0.02814833678962488,0.286590852161394
Grip2,33.852390462084756,0.3460663464746352,0.6023639728936676,0.5745136861558694,0.5656202418457783,0.9901312440012553
Kcnk5,57.933146870248116,0.3460419050283023,0.562215401206747,0.6154970217563467,0.5382265355561283,0.9831782396409156
Tns2,291.79530364838047,0.3456528189023484,0.33415653956050145,1.0344038735766399,0.3009473942939344,0.8875557786609503
Gm12216,565.9890748550779,0.3448962472457038,0.13822267657885665,2.4952218824162253,0.01258783901113228,0.16722254686343396
Mettl9,4528.154767458237,0.34424307265106435,0.08555636862731934,4.0235820918320595,5.731959157403834e-5,0.0021335941041841304
Enpp5,248.07986323817448,0.34418157956085027,0.16691396718335497,2.062029831109142,0.03920489596416002,0.3484860213300078
Adam1a,308.2220672812784,0.34385000956934825,0.16579678820665242,2.0739244305551128,0.038086329721569855,0.3439848540113054
Snord17,50.37679679257857,0.34377769788181595,0.31523933175100494,1.0905292051353297,0.2754800956229198,0.865998095596674
Loxl4,82.83616956196556,0.34353599918020744,0.3183436381597586,1.0791357451528722,0.28052721852919515,0.8703734748509283
Abcg3,3327.3385379672454,0.34316905279887017,0.10854812133085363,3.1614462654115787,0.0015698778028187144,0.03451436023214594
Gm5547,852.4777089568208,0.34315931315107245,0.1496882293447113,2.292493635961342,0.02187717436298865,0.2451482474445777
Slc35d3,33.891743552775125,0.34286015407876747,0.6062488060485208,0.565543635975964,0.5717040528965545,0.9906918566821225
Unc5cl,1773.9925773709986,0.34265095217708874,0.12403780582458418,2.762471892333133,0.005736550081673457,0.09459017557917264
9130019O22Rik,485.22920085683296,0.34264807733148755,0.10960537851477807,3.12619765539415,0.0017708248828490123,0.03799770652789895
Gm5577,2.050456439583122,0.34235109652641416,1.8257669011668423,0.18751084615873942,0.8512601205058383,0.9997848138857074
Plxna1,1867.2186819834424,0.3422476045014768,0.14969994736733858,2.2862239467703924,0.022241160513039333,0.24793370777990031
Mir7019,5.282733092901151,0.34183610036599105,0.873507339890009,0.39133741040920694,0.6955478497859258,0.9997848138857074
Axin2,5148.620677112298,0.34148921624046996,0.110166928505503,3.0997434608827463,0.0019368832268393474,0.040341897458739756
4930451G09Rik,122.58445322108719,0.3413741456166958,0.19143169504576246,1.7832686772955182,0.07454257764263036,0.4998785095028997
Oas2,8808.960124696367,0.34134646743839914,0.2577830962573075,1.324161562159539,0.18544939352358447,0.7560639940282355
Ankrd24,468.3202923139152,0.3400921450311188,0.11668127987997097,2.914710443534461,0.003560186898295036,0.06521082896048813
Plau,6.306724758134326,0.3398213711053737,0.9617683250998345,0.353329759607231,0.7238412375372716,0.9997848138857074
Slfn4,51.272383895510984,0.3397855926679257,0.4982598164173737,0.6819446029404465,0.49527398041431736,0.9727550554540728
4930412O13Rik,21.724913524411118,0.33972558543365367,0.4363453147245165,0.7785704898610794,0.4362327682085291,0.9520124345772943
Msh6,5583.137534140326,0.3387379315973532,0.08153752567411099,4.1543808056086995,3.2616958666445944e-5,0.0013114808139732999
Ccdc79,3.927940832688289,0.3387359090883089,0.9797892150296366,0.3457232472987191,0.7295507115687945,0.9997848138857074
Prss8,1.219406524147176,0.33807943831669024,2.101473150525421,0.16087735321869895,0.8721899994627323,NA
Snord45b,176.71391600183046,0.3380266611699903,0.1634193399122537,2.068461794983936,0.03859661959329868,0.346384486520392
AW046200,72.82904721597967,0.3378592608315068,0.298311441716068,1.132572250289616,0.25739392741894235,0.8486844979886738
Gm15694,34.34358170777858,0.3374123716104807,0.3604304987593638,0.936137127051918,0.3492025895341036,0.9141209908392535
Snord95,163.16084758407914,0.3372696003271588,0.22664623038572768,1.4880882852239015,0.13672761248939694,0.6697167150584932
A930016O22Rik,52.90674766198278,0.3366385548169952,0.3491205014522805,0.9642474544366125,0.3349218779652383,0.9076383719733586
Tapt1,8573.011674623836,0.33636110819153087,0.12009581996316913,2.8007728186933214,0.005098039471611866,0.08623657769864933
Armc7,7201.120473991936,0.3363399836633666,0.09920919973527119,3.3902096233096604,6.983919829945084e-4,0.017533253155711883
Gm8979,53.43921596840527,0.33610332183949376,0.49744028727335954,0.675665663675516,0.4992529409626266,0.9727550554540728
Gm13547,20.1830727044047,0.33577273907682315,0.5177633486110108,0.6485061949201141,0.5166576053609284,0.9759699399315229
Tm6sf1,1807.135279493735,0.33567768034405204,0.15754332095263104,2.1307008022573113,0.0331137989565122,0.3187998135134638
Snora28,334.1228722730196,0.3355307304967274,0.3561911417250147,0.9419962800640408,0.34619454443976777,0.9130479167895519
Reep1,68.41517909263928,0.33552675223008677,0.30642971646402967,1.0949550066547566,0.27353634863532983,0.8643471677762302
Npc1l1,46.20634043126367,0.33506976263346605,0.33940703081031864,0.9872210420435382,0.32353428846211874,0.8992566065943559
St5,32.201089459428495,0.3348989682326107,0.3382540467999697,0.9900811872050033,0.32213443787737955,0.8992566065943559
Igf2,57.39365679316473,0.33460446925647364,1.055203627347673,0.3170994304649284,0.7511681570254924,0.9997848138857074
Cdkn1a,118.32769641711948,0.334587618681305,0.8999240097473111,0.3717954127874125,0.7100451793234046,0.9997848138857074
Fam114a1,152.3996654685124,0.33422636799919064,0.22837663520274099,1.4634875748234129,0.1433340110813234,0.683513928798855
Anxa9,36.898993181454756,0.3340800128024536,0.3847361896459805,0.8683352951794351,0.3852108055344734,0.9340212985532749
Megf9,268.6624581691632,0.33405451767894484,0.1809927831950925,1.845678660672712,0.0649388774544355,0.464581750313892
Col5a1,14.962270125795232,0.33404330689758843,0.8659189915397781,0.38576738720511516,0.6996689504795686,0.9997848138857074
Gm6297,114.06385323224727,0.3340257204621316,0.20603517995315998,1.6212072158651205,0.1049732057496589,0.594603731031901
Cep170,1049.73251657151,0.3338889851337967,0.1003546500637887,3.327090323383779,8.775792313636715e-4,0.021285542711688536
0610038B21Rik,11.36210190622063,0.3336370789621648,0.6149856414793464,0.5425119815148881,0.5874658557714828,0.9943436726813902
Snord2,652.7089288116406,0.33361276636226095,0.29093376655372843,1.1466966186637217,0.25150702845227335,0.8461214080235541
Snord8,24.349834091429223,0.33306665271604213,0.49526131111775196,0.6725069074431561,0.501261044199111,0.9727550554540728
Lrrc1,2110.3620271727577,0.3328198572772558,0.060250797612618166,5.523907906034994,3.31541291739497e-8,2.5832735467246404e-6
Rgs12,380.40075154088913,0.33279487537762803,0.16687664477474753,1.9942567507085205,0.04612400306915092,0.38194535140632796
Rnf186,7.572974871171749,0.3326123139758126,0.8350628684514768,0.39830811133130845,0.6904030821019045,0.9997848138857074
Dhh,4.447335654423272,0.3325303315648197,1.375244585593326,0.24179723014241508,0.8089372852659795,0.9997848138857074
Snord100,859.1348893331834,0.3322552382404883,0.1679395624590628,1.978421483153973,0.047881178155058435,0.3903924445647586
Tmem216,270.30193105118786,0.33223826022683484,0.17675829958450848,1.8796190108628597,0.06016002043798569,0.4438847499342926
Pdzd2,421.2866588701512,0.33223000233880956,0.5082906952741084,0.6536220423229393,0.513355339584929,0.9751612752340616
Gm8909,680.5538717890922,0.3320910617901739,0.19329151607232878,1.7180840035726501,0.08578129413204884,0.537355867905159
3830403N18Rik,32.93509579912788,0.33197588634498443,0.5906548790630184,0.5620471414231137,0.5740839008249128,0.9920792577114501
Hsd11b1,7577.928735136269,0.3317283784326457,0.13402972067366203,2.4750359604221206,0.013322276107838909,0.17436065109632856
Mccc1os,32.63050016687673,0.3313008710852021,0.28158046338338866,1.1765761981651268,0.23936470254117517,0.8358973359837674
Zbtb8a,880.9447317859315,0.33125656987043905,0.11054932111576202,2.9964595578435334,0.002731344650758487,0.053551448315653366
Morf4l2,5938.536464991366,0.33120706315337795,0.1015913342752678,3.260190108892089,0.0011133755966426556,0.026040136089409985
Heatr5a,2351.230050831572,0.33094106824160263,0.0771736127978759,4.288267145252934,1.8007244046888247e-5,7.941141817510424e-4
Apobec1,1013.5653413220908,0.33092401219654155,0.10571225820334001,3.130422316397796,0.0017455516006499201,0.03766083926911549
Kalrn,11.188158450989262,0.3308979691200024,0.594275789791744,0.5568087659030518,0.5776580940492557,0.9930081401649314
Gpsm2,992.8643853977225,0.3308640988426389,0.10636588126922975,3.1106224561348466,0.0018669346868015327,0.039542202563551336
Scn2b,29.659284570992,0.3306813093885707,0.41362103137249234,0.7994789536965564,0.424012745505797,0.9502639779654762
Egf,394.4856857375668,0.3299982820246977,0.17224134187887938,1.9159063580493554,0.055377016061518354,0.4245928460179383
Rgs2,12296.61329924806,0.3298080251921563,0.2472630821397646,1.3338344824389654,0.18225810736350562,0.7489432817942034
Glra1,1.1999243417238972,0.32958710016005693,2.6692788977125304,0.12347420887435195,0.9017315963288953,NA
Avil,174.69480861663604,0.3290862545476379,0.15663270208144428,2.101006049021123,0.03564043525374725,0.3322107091791531
Iqsec2,20.484818672250558,0.3286047205555691,0.6321389713959796,0.5198298719503042,0.6031821570416116,0.9951634707940592
Rras,523.0452402765893,0.32843441281993435,0.21298383893808817,1.5420626018268282,0.123058381773907,0.6388677085868735
Zfp433,183.13084168916046,0.32784308711183685,0.3316954136124871,0.9883859518625999,0.32296366490305245,0.8992566065943559
Cep162,1597.9542802331005,0.3278332844419095,0.09226611358467673,3.553127705341596,3.8067961244985014e-4,0.010449984585313283
Znrf3,5645.391533625955,0.3278321685942756,0.19046129464248238,1.7212534925253662,0.08520483479369234,0.5352173373548644
Cd69,19561.928315758094,0.3277235181287464,0.2134147519196535,1.5356179232264502,0.12463211571978447,0.6422953242611784
Eif2ak3,4736.348867027453,0.3277178734215316,0.1879570413869443,1.7435785911678816,0.08123259911131425,0.5215951432262783
4930503B20Rik,2.6479481728063816,0.3276239909994261,1.4766693454534847,0.221866860044293,0.8244175294401582,0.9997848138857074
Serpinf1,20.642847590877675,0.3276051063441167,0.5479769514364978,0.5978446821263451,0.5499435734485227,0.9869974289913933
Dzip1,11618.444290891775,0.3275283825711853,0.07612958697344083,4.302248253171916,1.6907372198800517e-5,7.544601279690272e-4
Lkaaear1,4.121284855987144,0.3275108265668865,0.8405603038693649,0.389633944238445,0.6968072481423702,0.9997848138857074
Hdc,91.7198352359627,0.3273900594607368,0.21700860330011865,1.5086501386673723,0.13138821392802053,0.6575295835163968
Txk,11956.560398397329,0.3273412956789155,0.06113702590691145,5.3542234157306305,8.592464127508559e-8,6.182462944950895e-6
Ppp1r1a,69.61522329363713,0.32700021852267375,0.3020487372647773,1.0826074675360216,0.2789826913169953,0.8696811177497877
Frmd5,28.37774550362315,0.32684985032700326,0.35096137425249674,0.9312986394105391,0.3516991055860214,0.916077463321649
Nicn1,245.00941384033328,0.3268038190283507,0.1637439087039175,1.995822755271336,0.04595321901211901,0.38116078737134346
Dll4,19.266527684953154,0.32669784324239776,0.6558909875788103,0.4980977775718294,0.6184151269325455,0.9961752963916238
Idh2,6480.938244094359,0.3266412822242234,0.07337863370224212,4.4514494989056015,8.52925930049703e-6,4.0718413130436294e-4
Cd55,5809.896586956941,0.3265383217172921,0.14620795997485359,2.233382654223844,0.025523721056335005,0.27106335963641653
Mir7027,20.28562134885063,0.3265354439570617,0.416887902432067,0.7832691763231759,0.4334690598416218,0.9520124345772943
Ifit1bl2,171.13905807240485,0.3255829319740971,0.13367957960198343,2.4355472462098193,0.014869282648568754,0.18869558858158392
Oasl2,2493.595708336975,0.32548996053872115,0.3723632873830111,0.874119365596651,0.3820532522831847,0.9305902218520621
3200001D21Rik,25.524535006602044,0.3252634805526383,0.3633876382446626,0.8950868062651159,0.37074068627670226,0.9259588839443694
Arhgap44,17.03090980419512,0.3243800126237989,0.549917427997564,0.5898703989160274,0.5552775408167315,0.9879305624075173
Emb,18276.643116958472,0.32437055239355644,0.12606273413169983,2.5730883486525142,0.010079547388546446,0.14272715030975655
Arl4d,586.3865479614935,0.3238761149656869,0.19466129902921914,1.66379304248387,0.09615379485752817,0.5703396402171642
Zc3hav1l,827.7440295877201,0.3237410382154713,0.13169841123192888,2.458200028285411,0.013963537541104645,0.17997501020550888
B230208H11Rik,5.136737511690933,0.3233923243872547,1.062013432872637,0.3045086948782858,0.7607403695266013,0.9997848138857074
Tusc1,142.24769102957876,0.32330274563570305,0.22739122976767015,1.4217907434953736,0.15508700757284208,0.7046938021286675
Arl13a,4.040461670833167,0.3231584145952509,1.051199451990005,0.30741874340163144,0.7585246633139977,0.9997848138857074
Snhg8,7080.377502429168,0.32279387759747924,0.1548536225118425,2.0845096960698704,0.03711382918137441,0.33948769052889805
Fbln1,274.76127983917206,0.3224549235328429,0.3135304759886594,1.0284643702212422,0.3037314425814753,0.8892272639428012
Hist2h4,53.30427720727163,0.3222831649573196,0.32443965742387015,0.993353178573564,0.32053787050019167,0.8992566065943559
Asphd1,28.45588129153085,0.32219080717035536,0.3728012648273432,0.8642427952050343,0.3874545276427101,0.9347274264277333
Spef1,241.55389596671267,0.322048068849306,0.14841173051976744,2.1699637065171973,0.030009595494582698,0.2996575677606471
Irgm1,8676.879005909783,0.32172126360395287,0.09026314260940503,3.5642595006483955,3.6488483212845625e-4,0.010105226713715883
Hist1h4n,71.89113235366437,0.3215834106285362,0.31450250957629344,1.0225146090623642,0.3065374018176879,0.8903146408994429
Bbs4,1406.5313260336459,0.32133871713563134,0.10163273211134922,3.1617640346770504,0.001568165805584906,0.03451436023214594
Icam1,4712.798108916379,0.3213100088991462,0.15261328436028684,2.1053868950267987,0.03525764361320982,0.3297291322484137
Klk10,22.633258786494913,0.32128956829819855,0.5170005094204141,0.6214492296310922,0.5343040894952262,0.9817772358051334
Rab13,3.247668060602637,0.32124246571857534,1.052280582691506,0.3052821376755871,0.7601512790799613,0.9997848138857074
Col27a1,205.26694788738516,0.32105808685946063,0.39953655621574685,0.8035762481921469,0.4216417449856042,0.9502639779654762
Gm14137,275.7349468292005,0.32085196545609007,0.25962101761667905,1.2358474225296208,0.2165152836961635,0.8057304717205905
Wee2,27.677321197201863,0.3199373159590816,0.4010001218075579,0.7978484258731005,0.42495845536759064,0.9502639779654762
Cyb5d1,530.0631569739451,0.31988739726041954,0.1631252779731601,1.960992197132393,0.04987993313129278,0.39877428730908066
Fam209,144.53080750453933,0.3198394924029159,0.3107872307255773,1.0291268777555784,0.30342005749673157,0.8892272639428012
Arrdc3,1949.1314344780749,0.3196711554536195,0.15044768178271453,2.124799476241233,0.03360334855974003,0.320484283877583
Gm10125,18.60472140047667,0.31955768651099037,0.5046086227704115,0.6332782915134285,0.5265519269486509,0.9809552741526327
Setd7,10652.353027226445,0.31953212183204965,0.09176816342874772,3.481949620579979,4.97777333578067e-4,0.013155668791470952
Gjc2,8.760011770703391,0.3189432314226815,0.8855620919122937,0.3601590835194306,0.7187281709409401,0.9997848138857074
H2-Bl,204.72827804482714,0.31825478064179835,0.2014770922666912,1.5796077710935537,0.11419671849712891,0.6181750369905776
Prkar2b,266.7168259583163,0.3181160267585381,0.14413967991450208,2.206998287683391,0.02731417897044096,0.2817494918600025
Tef,3217.115854768273,0.31806515898838605,0.10440789855677476,3.0463706614632136,0.002316221056756754,0.046533276905841206
Ifitm1,9.350864335526715,0.31806038743623133,0.5926787515348534,0.5366488786928062,0.591510174313284,0.9944718718756042
Tsc22d3,28624.088467939608,0.318041796405934,0.15747114135938847,2.019683058498212,0.04341627350054017,0.36741357394548285
Gm15612,16.51182445878241,0.3180284562594449,0.6287011969103693,0.5058499297000457,0.6129620043352899,0.9955738931888725
Stat4,7351.461504469358,0.31780541514760546,0.1157481969257105,2.7456619073865944,0.006038896143595793,0.09838886262989548
Pllp,69.55195849867238,0.31760417576166766,0.3261838250418093,0.9736968892340325,0.33020706232289015,0.9062692324091304
Ccdc144b,3.9738383444392777,0.3175541068271359,1.2280459287103438,0.2585848781410167,0.795955552002515,0.9997848138857074
Tssk5,5.617575932046945,0.31751956128567893,0.8042475971780054,0.3948032451695368,0.6929880997830674,0.9997848138857074
Adamts13,2.986891011912287,0.31747900395562517,1.6208108319259098,0.19587665488290476,0.844706710008919,0.9997848138857074
Clcn1,42.57752816183394,0.31747699004292323,0.24097155638111564,1.3174874031224173,0.18767530076558978,0.7585880791077771
Mir7059,18.08256488817543,0.31681259511860266,0.49357019938706703,0.6418795047027389,0.5209514226105006,0.9793518103962174
Acsl3,809.9948502574626,0.3166698203141221,0.1331027037638301,2.3791389007093584,0.017353135671755445,0.21164351519209926
Tff2,179.80326601651097,0.31653059332331923,0.21789616435292208,1.4526671190532796,0.1463162005775065,0.6875730270676818
Pdzd4,424.9264120189702,0.3163257583992209,0.18404999283108073,1.7186947607737293,0.08566996653895466,0.537355867905159
Clcn6,3223.310283633466,0.3161477489158072,0.12245655325814392,2.5817135996744374,0.009831113294816599,0.14019365959791508
Hist2h2bb,165.2976059322131,0.3158029507300511,0.2528538623441789,1.2489544268862596,0.21168174291394484,0.7988318023491356
Olfr1509,1.0486510899231583,0.31539848322595443,2.3939991805858263,0.13174544326651544,0.8951856402351747,NA
Tagln2,25000.32283742352,0.3150795952622013,0.08903007720026203,3.539024172173513,4.01609076234721e-4,0.010940937116698794
Rptoros,13.225217972949457,0.3150020466312388,0.6372388416678727,0.4943233620329395,0.6210778286263499,0.9963722111795876
Pih1d2,14.075292161356385,0.3146658342501832,0.5037554943820383,0.6246400044453844,0.5322073576544254,0.9809552741526327
Grin3b,127.16416017897153,0.31456165695789423,0.2149521132390425,1.46340341677906,0.14335702430054453,0.683513928798855
Wnt16,13.109917159960776,0.31429617271096993,0.5409479691455401,0.5810099873513153,0.5612337224073838,0.9893134119754118
Csgalnact1,80.123288924352,0.3139133027253356,0.20758021630574752,1.5122505810619675,0.1304701278079005,0.6559711741809454
Fads1,1175.8335101774187,0.31388435599554704,0.12984745004087278,2.417331691124808,0.01563476269844015,0.1957664958027835
Hspb6,268.76474144757924,0.3137274981065722,0.11835829640103661,2.6506591227332374,0.008033487531788319,0.12178184022483139
Asic3,133.30949897672113,0.3134027628820232,0.19799268264668107,1.5829007349796456,0.11344409121025016,0.6169881532078633
Trip10,169.08179418690742,0.31327337737779803,0.1837012484264711,1.705341580752457,0.08813073687418208,0.5456196052342323
Chst11,500.6104315099838,0.313079299076543,0.2605413732392355,1.201649070871619,0.22949952087313996,0.823482174872412
Fam222a,456.37602569916254,0.31297404269518675,0.3432735805175246,0.9117335573082619,0.36190899431805407,0.9220053958587519
Mir18,45.18661325840517,0.31294045896547706,0.41776033497573445,0.7490908848099573,0.45380242861383663,0.9577938135431404
Slc25a37,4817.653880321395,0.3127870966924097,0.07684796364307354,4.070206702485627,4.697144304642047e-5,0.001792783148558556
Abcg2,445.58973367622195,0.31180221694795035,0.18307210253492626,1.7031661986209239,0.08853697031972128,0.5462626887493254
1810043G02Rik,814.8432038429596,0.3115716858223087,0.138049299879609,2.256959550638984,0.024010602394383945,0.2610784083924409
Slc28a2,11549.765981196242,0.3114158767753736,0.15645905223380557,1.9903985888269813,0.04654704524040775,0.3839684401125901
Tctex1d4,48.01896963380659,0.31115716064109195,0.26928218334320986,1.1555059335080884,0.24788330421744165,0.8429700276402954
A230020J21Rik,26.311304761943816,0.3110876063453581,0.42381062697651256,0.7340250256693032,0.4629334858868594,0.9636433613836457
Stk36,4.297946977839828,0.3109917817108651,1.0329323049639814,0.3010766341766312,0.7633560580777745,0.9997848138857074
Kif9,88.00414316404184,0.3109026800701284,0.27040095995679414,1.149783936121402,0.2502328731083744,0.8450487190217234
Slc25a18,56.6917512310417,0.31045444008141015,0.32795518326354844,0.946636784306975,0.34382389314073536,0.9125350697229753
Stkld1,146.98611970832764,0.31038629373775195,0.16082944310009764,1.9299096468584582,0.05361803392265156,0.41646395082707055
Tspyl4,2127.2727704585104,0.3101601337582794,0.1352605383107444,2.293057070686239,0.021844719484147793,0.2449671078319273
Aldh1l1,91.29555343547865,0.3096763458236203,0.33034105693123855,0.9374443149768099,0.3485300548413864,0.9140449567026695
Ttc7b,2651.197049478652,0.3095387171001187,0.14568320675578922,2.1247384924674453,0.03360843966451313,0.320484283877583
Dusp10,16757.810991039027,0.3094518123890234,0.5467557941847253,0.565978112496185,0.571408659545009,0.9906508973692881
Casz1,470.05583829621213,0.3093376908829645,0.2955415410875737,1.0466809158016226,0.29524676847357517,0.8826973059447245
Abca5,27.889854132611923,0.30927784640869355,0.521928101948453,0.5925679135767988,0.5534703578554809,0.9879305624075173
Gm13139,10.000536979597724,0.3091128194218971,0.6415141267420896,0.4818488113297167,0.6299133517933068,0.9988018751863926
Serpinb9,891.9758668338669,0.30910238986620026,0.16261833638923062,1.9007843563616147,0.05733026393984872,0.43410498949015364
Mroh6,52.85141720672216,0.30892372963633646,0.3311238477895415,0.9329552422714199,0.3508430779757932,0.9150152977107143
Psmc3ip,288.4856088409811,0.3088197976361488,0.19086705759122896,1.617983750226473,0.10566609968136086,0.5972360391409279
Zfp97,132.87710992907978,0.30843529200168457,0.3955297686675013,0.7798029792821184,0.43550685245845,0.9520124345772943
C4b,23.98714022208913,0.3081534976940499,0.4509719205214513,0.6833097221169273,0.49441115212915693,0.9727550554540728
Tmem176b,209.9917261493684,0.3077711681616794,0.19313320137553946,1.5935694431079779,0.11103250308983618,0.6126308025464063
Mob3b,769.7410480669835,0.3076431947001952,0.10895853595654581,2.823488696864352,0.004750410094424576,0.08184322735296946
Nrip3,35.66967276969445,0.3075097447611042,0.3207759475503379,0.958643399261873,0.33773842130774984,0.9084082238644147
Gpd1,105.88920233658956,0.3071867204871393,0.21231394735232761,1.4468513459333578,0.14793856241819028,0.6898033468259465
2610027K06Rik,10.340221633099102,0.3069698724865877,0.753131562152493,0.4075912999971084,0.6835737525876807,0.9997848138857074
Gm16712,16.893533212430764,0.3067534144140043,0.5888464937789947,0.5209395277967549,0.6024088983205121,0.9950598652179109
Chrna2,415.74259694729557,0.30667825103957025,0.29870489968377306,1.026693071872066,0.3045650126199007,0.8895648909216096
Mir150,9.352606399333581,0.3064708667747482,0.6565838597971619,0.46676576373568807,0.640667472863922,0.9991728455846656
Mir761,45.6811573381283,0.306235350928356,0.2753412931835066,1.1122027770976564,0.2660509741496029,0.8572413048875103
Car15,885.1904493129651,0.30612709944056793,0.10775138901323411,2.8410501455621064,0.0044965241314531045,0.07891925095203932
Obsl1,101.0304130846003,0.3060561181094163,0.3384280722228625,0.9043461321018059,0.36581189221192195,0.922541193645617
C630043F03Rik,49.24690037995832,0.3058038057631574,0.24164111333548938,1.2655288727236822,0.20568180505433648,0.7908573215052703
Ccl27a,131.27175524861272,0.3057616360127444,0.16090808630092157,1.9002254208711773,0.05740354361814547,0.4341947989947829
Slc7a3,93.76270185394748,0.3055939015411369,0.243333773345934,1.2558630778584572,0.20916561714091061,0.7952915148145469
Itgb4,41.74327610283177,0.30553238908013153,0.36946173224506457,0.8269662658255265,0.4082561821424691,0.9459284673783666
Slc6a8,111.58812363855749,0.30517576506819594,0.27900462314098706,1.093801821749685,0.2740419049709786,0.8643963742158574
Rcor2,230.46433604261244,0.30514899093053643,0.1807831386560524,1.6879283831391785,0.09142497741221516,0.5561506773084486
Gm30505,3.3425122445143147,0.3050962738442164,1.1868194578173399,0.2570705020334887,0.7971243484514035,0.9997848138857074
Dock9,6037.416214268754,0.30486341843416753,0.0833861999275721,3.6560416315765316,2.5613977510733694e-4,0.007552607721694378
Snord19,141.3171999777852,0.3044423985335218,0.19155504207949473,1.589320725930979,0.11198800183203605,0.6128183136442144
Gorasp1,973.1738584027147,0.30435038584145235,0.15563872920667712,1.9554926167335687,0.050524953976712146,0.4011585310991538
Gm29811,88.74200085248125,0.30429698044234393,0.2591857222733971,1.1740499352096336,0.24037502491757062,0.8358973359837674
Bbs9,1760.786001508151,0.30414209080576265,0.07930850344689676,3.8349240949857233,1.2560307736257808e-4,0.004160394443564866
Igdcc4,10.703870066878668,0.3040806186395775,0.7449722361319283,0.40817711572505827,0.6831436476781318,0.9997848138857074
Lypd6b,2912.5463700531004,0.30370636397060236,0.07566038429889556,4.014073769052157,5.967968104370751e-5,0.0022159581321858604
Dolk,600.5819492669095,0.30359090248989057,0.11757946817849997,2.582006086547377,0.00982278525319039,0.14019365959791508
Ankmy1,95.5971659482434,0.30333396943795615,0.20787476660401763,1.459214960975901,0.1445059522930184,0.6849998177246065
Frs3,140.71446960682485,0.30332751392111024,0.2079727848326466,1.4584961881680554,0.14470382505387258,0.6851562094332921
A930019D19Rik,9.731238984621012,0.3031553297180517,0.5318477497881544,0.5700039716983,0.5686750042967811,0.9906508973692881
Scarf1,208.1239018878299,0.3026993927931387,0.23175940239971954,1.3060932573128907,0.19152084566468028,0.7652603629528352
Lhfp,4.717126917184833,0.30262760296180397,0.9786156942953059,0.3092404962703198,0.7571385909677992,0.9997848138857074
2010109A12Rik,23.161324209573465,0.30260917048932173,0.4119742895723944,0.7345341157173003,0.46262327563142935,0.9636433613836457
Pdxk,2894.6292031393923,0.3026008201404065,0.1951716693694121,1.550434144044018,0.12103734867386953,0.635817428440043
Rasl11a,43.11379546620583,0.30239086442661867,0.3435824373535326,0.8801115294361526,0.3787988939062747,0.9286920822479576
Emp3,11998.470644812001,0.30180995964596186,0.07633645004354807,3.9536808362687377,7.695805042911628e-5,0.0027489196255416877
Cdk20,636.2958959013547,0.30177836047284695,0.11869257315142413,2.542521005824416,0.011005598572970805,0.1519763005880027
Morf4l1-ps1,58.9179803701485,0.30139559383359493,0.25672572397452387,1.1739984181075047,0.24039565924556602,0.8358973359837674
Rfx1,13383.634884931253,0.30082542526165623,0.14233110002524016,2.1135607411753976,0.034552801941517684,0.3255920012928327
Camk2n1,40.7400930374803,0.3002934384563074,0.3992566614433091,0.7521313166591871,0.4519720926662562,0.9570655940501928
Sugt1,5487.760878992961,0.30015373262898776,0.14889640524470862,2.0158561392781134,0.043815021174916,0.36933312131636037
